From src:'1'	To src:'3'
CHEMBL3763552	UXG
CHEMBL204785	GNF
CHEMBL3261067	SLK
CHEMBL4461010	M6M
CHEMBL3927053	H3X
CHEMBL4104331	KXZ
CHEMBL4060033	5OD
CHEMBL4514793	O2M
CHEMBL151604	DQN
CHEMBL3558970	2GC
CHEMBL3792924	VQ7
CHEMBL4445754	JEJ
CHEMBL3217973	46B
CHEMBL252458	VG0
CHEMBL2407488	1R6
CHEMBL4526128	6CJ
CHEMBL4574467	LB5
CHEMBL1160756	822
CHEMBL225164	HZQ
CHEMBL1287853	2TA
CHEMBL259796	1HX
CHEMBL4117287	8F7
CHEMBL303579	XVE
CHEMBL1235647	RED
CHEMBL1231453	BPZ
CHEMBL2382326	IXG
CHEMBL2441929	KXS
CHEMBL147741	I3A
CHEMBL4224990	A4Q
CHEMBL4439686	AUW
CHEMBL64	NIZ
CHEMBL1738940	Z2T
CHEMBL4592653	NVH
CHEMBL1234640	NBS
CHEMBL4087393	8XN
CHEMBL2420929	UP8
CHEMBL28885	OSE
CHEMBL4062639	W82
CHEMBL463323	K11
CHEMBL1938415	ABQ
CHEMBL1230171	3NW
CHEMBL4560286	NQJ
CHEMBL129788	WRA
CHEMBL4077274	4V1
CHEMBL4100904	81Y
CHEMBL3586274	OE2
CHEMBL236777	C8C
CHEMBL504816	EXL
CHEMBL3813865	61Y
CHEMBL1233058	GLA
CHEMBL3628378	35X
CHEMBL607712	ENO
CHEMBL3287735	A9G
CHEMBL986	RTL
CHEMBL11252	DMY
CHEMBL2177558	3T1
CHEMBL427643	GOO
CHEMBL189727	CXO
CHEMBL283196	BHF
CHEMBL515048	YI5
CHEMBL286364	2CA
CHEMBL1462687	0FW
CHEMBL4524407	KBH
CHEMBL1230893	AHN
CHEMBL3577279	2VE
CHEMBL4211946	9FJ
CHEMBL4549748	HL8
CHEMBL4536755	JXM
CHEMBL4169339	EOG
CHEMBL1566132	61G
CHEMBL3786495	5SZ
CHEMBL4279160	J2V
CHEMBL151797	QUI
CHEMBL324168	239
CHEMBL2151317	T26
CHEMBL281021	XAP
CHEMBL4439603	OS5
CHEMBL2333418	3TV
CHEMBL3627880	G64
CHEMBL4128865	PFO
CHEMBL1090	RAB
CHEMBL4066795	PVQ
CHEMBL293005	R02
CHEMBL3985848	UO4
CHEMBL2058997	AJ1
CHEMBL1983268	YMX
CHEMBL558910	QNB
CHEMBL2078876	2E8
CHEMBL3326878	07I
CHEMBL4127784	EFV
CHEMBL3622961	X8G
CHEMBL3823369	5U2
CHEMBL3306341	DLT
CHEMBL2171691	7TP
CHEMBL1236394	TRC
CHEMBL2398717	40U
CHEMBL128000	BUN
CHEMBL511203	886
CHEMBL3799275	37F
CHEMBL2333346	FBJ
CHEMBL1673303	I2H
CHEMBL4516422	JT0
CHEMBL417656	SMS
CHEMBL1952113	E46
CHEMBL34432	DRC
CHEMBL60569	72V
CHEMBL1236302	TIH
CHEMBL2031465	NQB
CHEMBL11978	PJH
CHEMBL1956741	DXW
CHEMBL17289	2QG
CHEMBL578530	9CC
CHEMBL4558626	52F
CHEMBL574810	AN2
CHEMBL4100398	EJP
CHEMBL2414051	NGJ
CHEMBL156987	679
CHEMBL3233397	XH2
CHEMBL2420202	1WM
CHEMBL257591	I34
CHEMBL4166143	T7O
CHEMBL424	SAL
CHEMBL779	CIA
CHEMBL240530	4PI
CHEMBL2171931	4FJ
CHEMBL1196544	QN1
CHEMBL4460886	YSC
CHEMBL4469360	ODJ
CHEMBL2059070	9FN
CHEMBL3884509	DW3
CHEMBL451509	LTX
CHEMBL200234	XF5
CHEMBL224233	CEJ
CHEMBL95700	156
CHEMBL3809012	45Q
CHEMBL28626	MRI
CHEMBL1601669	M9B
CHEMBL3931161	79U
CHEMBL2059033	0MC
CHEMBL2365283	DS5
CHEMBL4109308	MVM
CHEMBL469099	41A
CHEMBL203631	JNK
CHEMBL1173337	IFS
CHEMBL1236376	TPP
CHEMBL375112	GSQ
CHEMBL309282	564
CHEMBL3736183	4ZJ
CHEMBL479725	419
CHEMBL4469387	MVJ
CHEMBL3414690	DXO
CHEMBL2349526	SX0
CHEMBL1190050	0GQ
CHEMBL4283963	HCJ
CHEMBL4218738	EWJ
CHEMBL59030	965
CHEMBL3787231	21Q
CHEMBL428	TR6
CHEMBL564199	F68
CHEMBL1437288	JEG
CHEMBL1232236	DII
CHEMBL4096234	LQF
CHEMBL3109791	1YX
CHEMBL3947537	C81
CHEMBL1557110	4A8
CHEMBL506972	DEE
CHEMBL472879	HM2
CHEMBL1230209	416
CHEMBL4280965	2OX
CHEMBL4456016	E4O
CHEMBL216733	1FD
CHEMBL4084387	M4R
CHEMBL1235649	REL
CHEMBL21485	PBC
CHEMBL187785	GCV
CHEMBL318814	G26
CHEMBL3228131	UMH
CHEMBL27323	55C
CHEMBL1907993	ODM
CHEMBL3547162	K9L
CHEMBL66076	W5M
CHEMBL404923	5H1
CHEMBL1738867	PZ3
CHEMBL4126987	9SG
CHEMBL3417101	CWK
CHEMBL3318486	JR2
CHEMBL528988	LK2
CHEMBL1232591	ETT
CHEMBL84060	FIR
CHEMBL13766	JZ3
CHEMBL2251593	6QK
CHEMBL1610544	ULJ
CHEMBL165314	HNF
CHEMBL69367	EQN
CHEMBL116841	SML
CHEMBL3188420	GYF
CHEMBL1235891	SE
CHEMBL4594449	1JY
CHEMBL576594	3F7
CHEMBL1967488	QCV
CHEMBL440955	F32
CHEMBL89363	SU1
CHEMBL1161222	FEP
CHEMBL3623138	4P4
CHEMBL3770888	KVE
CHEMBL1550931	SU5
CHEMBL3884982	5A9
CHEMBL3593407	L6G
CHEMBL698	TE4
CHEMBL3401158	40W
CHEMBL4170746	HWA
CHEMBL3577708	NFK
CHEMBL4573600	GO2
CHEMBL3633361	DJ9
CHEMBL481434	DVE
CHEMBL450994	B4S
CHEMBL477095	L92
CHEMBL4472025	FV9
CHEMBL1232471	ECA
CHEMBL554608	LNB
CHEMBL4439259	MBW
CHEMBL286062	3H0
CHEMBL1812334	0DI
CHEMBL1193910	BNU
CHEMBL4097025	9U4
CHEMBL4210993	8FT
CHEMBL4457622	6G1
CHEMBL4070615	7C6
CHEMBL4566670	K4K
CHEMBL2105759	3JW
CHEMBL2107834	GZO
CHEMBL3805931	69T
CHEMBL3747513	JDP
CHEMBL1831214	CFK
CHEMBL458966	LK4
CHEMBL189620	2P6
CHEMBL257142	V8A
CHEMBL4216140	8HT
CHEMBL3979678	6CD
CHEMBL1558383	41E
CHEMBL1615292	XFN
CHEMBL1180303	R56
CHEMBL225664	L03
CHEMBL222556	16S
CHEMBL3355186	26N
CHEMBL1257010	2IW
CHEMBL4084283	8KN
CHEMBL4091984	9TE
CHEMBL365822	3FC
CHEMBL1277623	ONN
CHEMBL4575900	RKZ
CHEMBL435	HCZ
CHEMBL201945	0NN
CHEMBL508666	0NJ
CHEMBL1229732	1F1
CHEMBL4174669	EO1
CHEMBL4171798	9GK
CHEMBL1369722	22L
CHEMBL48166	ET
CHEMBL4206693	ESW
CHEMBL4448176	JUJ
CHEMBL1494030	2HH
CHEMBL1162	NDR
CHEMBL2338810	1NS
CHEMBL3809870	68K
CHEMBL3598140	4F1
CHEMBL272198	887
CHEMBL1556	NOS
CHEMBL567341	QL2
CHEMBL375270	GW9
CHEMBL227711	UFM
CHEMBL1234594	N6C
CHEMBL410478	544
CHEMBL19892	ZK1
CHEMBL3622183	4S2
CHEMBL434369	1BM
CHEMBL1229883	2B5
CHEMBL572513	LYG
CHEMBL4206764	32I
CHEMBL95293	OA7
CHEMBL4074744	7OJ
CHEMBL3586688	J5I
CHEMBL1236661	VGG
CHEMBL4238437	CVN
CHEMBL2377833	02Z
CHEMBL3799339	60U
CHEMBL3128243	H36
CHEMBL291386	NCZ
CHEMBL3128074	OFG
CHEMBL74987	D3P
CHEMBL167055	EAO
CHEMBL3228881	W3G
CHEMBL185885	FUX
CHEMBL4521971	539
CHEMBL1391502	LD4
CHEMBL3087815	Z5K
CHEMBL2009384	H3U
CHEMBL4559828	8L3
CHEMBL420464	2RA
CHEMBL4440980	N1A
CHEMBL3612085	59K
CHEMBL1458632	1XF
CHEMBL176	9CS
CHEMBL1236798	XDK
CHEMBL4281879	8KS
CHEMBL1236713	WOE
CHEMBL219568	GUN
CHEMBL359504	R2K
CHEMBL1201752	GZX
CHEMBL4097463	6OL
CHEMBL253786	F94
CHEMBL97893	FBP
CHEMBL3114185	MG9
CHEMBL4297644	O1V
CHEMBL275206	BZT
CHEMBL3181991	QSH
CHEMBL2443044	9UN
CHEMBL3736594	2SN
CHEMBL1355769	5WJ
CHEMBL149603	772
CHEMBL370152	NZA
CHEMBL3125476	X0R
CHEMBL210276	HHF
CHEMBL571717	7L6
CHEMBL3953069	73X
CHEMBL1230671	9HX
CHEMBL1935084	NYE
CHEMBL4064277	3UL
CHEMBL4069230	8U0
CHEMBL1312885	97Q
CHEMBL373429	UBE
CHEMBL1162053	W5Y
CHEMBL273453	AS4
CHEMBL2381958	K4F
CHEMBL4084368	8YZ
CHEMBL1232724	FG3
CHEMBL226395	6GO
CHEMBL8020	8SK
CHEMBL232599	C0M
CHEMBL1614790	439
CHEMBL464852	3NB
CHEMBL71443	XIY
CHEMBL1231667	CBE
CHEMBL3427509	4C6
CHEMBL1185708	RHB
CHEMBL4088962	8WA
CHEMBL4101302	ET8
CHEMBL4168004	9N2
CHEMBL1234524	MUS
CHEMBL4297594	W4Y
CHEMBL2047891	0GS
CHEMBL70	MOI
CHEMBL553	AQ4
CHEMBL1233571	IHD
CHEMBL4441560	HTW
CHEMBL4169634	8F9
CHEMBL4173488	EO4
CHEMBL1232161	DDY
CHEMBL256315	OX5
CHEMBL3298016	ITE
CHEMBL3648680	KUV
CHEMBL395653	ANQ
CHEMBL111575	426
CHEMBL312858	QN5
CHEMBL1231486	BTD
CHEMBL4063902	74H
CHEMBL3140306	9CM
CHEMBL1231862	CNL
CHEMBL4587101	Q77
CHEMBL248176	J07
CHEMBL1738913	U94
CHEMBL463480	UP6
CHEMBL1230722	A48
CHEMBL4063655	LQG
CHEMBL1235128	PA7
CHEMBL223891	4O6
CHEMBL99816	4MI
CHEMBL2169926	B00
CHEMBL2177909	7F3
CHEMBL3617324	0LO
CHEMBL501958	ZY0
CHEMBL1882497	6R4
CHEMBL23832	EHO
CHEMBL168445	PHU
CHEMBL2447891	JKP
CHEMBL4483477	LRS
CHEMBL532	ERY
CHEMBL112710	QD7
CHEMBL3286808	3U9
CHEMBL3747532	8E8
CHEMBL158766	MCT
CHEMBL47244	RI5
CHEMBL1230639	8TX
CHEMBL1091044	516
CHEMBL445420	LZ5
CHEMBL2098466	ZQC
CHEMBL251280	V8Z
CHEMBL589127	5Q0
CHEMBL3780901	E0A
CHEMBL185	URF
CHEMBL1236344	TNE
CHEMBL574003	HQL
CHEMBL4128763	8UN
CHEMBL3963223	66K
CHEMBL188762	YUN
CHEMBL2386635	1J6
CHEMBL1161253	FD1
CHEMBL4077529	96V
CHEMBL290242	ERN
CHEMBL1236450	TX1
CHEMBL1623608	AWV
CHEMBL6215	JND
CHEMBL3916938	JCF
CHEMBL397565	SLZ
CHEMBL3421729	G4C
CHEMBL21157	ALG
CHEMBL150445	2NA
CHEMBL1234078	LPO
CHEMBL3906698	70Z
CHEMBL4556305	DYC
CHEMBL567426	YIN
CHEMBL2178623	I13
CHEMBL3105156	2HJ
CHEMBL4207042	GOD
CHEMBL459008	27K
CHEMBL3347427	DNX
CHEMBL2177166	7YG
CHEMBL2112653	1YG
CHEMBL203420	GWJ
CHEMBL4454483	9GX
CHEMBL220087	TBP
CHEMBL2152265	B7W
CHEMBL1834091	B2K
CHEMBL2332793	Y2B
CHEMBL4522116	PJM
CHEMBL1448105	0F1
CHEMBL332686	74U
CHEMBL150824	P9P
CHEMBL1231840	CMO
CHEMBL4467869	9CY
CHEMBL1213373	3FL
CHEMBL3318211	OZJ
CHEMBL452882	E2M
CHEMBL519715	T2A
CHEMBL198609	4I5
CHEMBL4473080	C6R
CHEMBL268393	9AU
CHEMBL3407862	3Z5
CHEMBL1231099	AVF
CHEMBL3692359	76Z
CHEMBL149507	RZ5
CHEMBL291784	0KK
CHEMBL4294221	68L
CHEMBL256892	ABB
CHEMBL3416554	3ST
CHEMBL1233424	HSL
CHEMBL1232918	G3H
CHEMBL1605695	NT7
CHEMBL4173004	UOG
CHEMBL3751985	6SD
CHEMBL1738813	HM3
CHEMBL136985	3L2
CHEMBL2177300	73B
CHEMBL46817	CK8
CHEMBL1346213	1T4
CHEMBL1232306	DOD
CHEMBL3819601	P65
CHEMBL447878	NAG
CHEMBL4461619	WCS
CHEMBL1159476	SGD
CHEMBL3775669	5WX
CHEMBL2147763	8GR
CHEMBL45627	1X9
CHEMBL464859	NEC
CHEMBL411070	GCH
CHEMBL38434	BRF
CHEMBL127336	32Z
CHEMBL1076903	QMR
CHEMBL428690	CPB
CHEMBL4168754	F5J
CHEMBL3355124	3KZ
CHEMBL2419490	AZJ
CHEMBL27551	CLX
CHEMBL395308	555
CHEMBL593602	MFM
CHEMBL4074213	8ZA
CHEMBL2177390	0RF
CHEMBL3110004	NU9
CHEMBL4446255	MJY
CHEMBL4524183	KDV
CHEMBL4470490	JV2
CHEMBL2103835	4Q5
CHEMBL3403995	3ZN
CHEMBL4458215	QMY
CHEMBL3422468	3HW
CHEMBL4453045	K3W
CHEMBL1239	BZM
CHEMBL1434	MIY
CHEMBL2152305	0NV
CHEMBL1231891	CP3
CHEMBL201747	PBD
CHEMBL384304	LIA
CHEMBL4065618	FPX
CHEMBL1215467	VHD
CHEMBL4443524	5V8
CHEMBL3739699	3WQ
CHEMBL3919906	74Y
CHEMBL3819367	6HR
CHEMBL24398	098
CHEMBL1160723	5FW
CHEMBL2335138	0DX
CHEMBL218490	ETS
CHEMBL3545376	5SF
CHEMBL508461	PF3
CHEMBL554311	DYL
CHEMBL3337854	37J
CHEMBL484860	203
CHEMBL1938400	YIS
CHEMBL2012070	0KR
CHEMBL551628	1U9
CHEMBL4574936	L7Y
CHEMBL1236482	TZE
CHEMBL1230438	5SD
CHEMBL3122113	TVT
CHEMBL4071227	8LB
CHEMBL343002	HT1
CHEMBL2170177	GKW
CHEMBL1201191	LCR
CHEMBL1229266	GRG
CHEMBL1818128	Q27
CHEMBL1615245	SYC
CHEMBL4297636	3H4
CHEMBL62855	R88
CHEMBL3103192	5Y3
CHEMBL29292	BES
CHEMBL428495	NLA
CHEMBL245549	MUH
CHEMBL3951007	JMG
CHEMBL4291782	FVZ
CHEMBL95681	GBL
CHEMBL4437173	JKN
CHEMBL15972	HBX
CHEMBL438139	RCG
CHEMBL62071	MBC
CHEMBL3326431	5MH
CHEMBL1099124	AG4
CHEMBL1200810	V2H
CHEMBL1236595	UQ2
CHEMBL1233300	HFS
CHEMBL45345	PNH
CHEMBL3322219	39X
CHEMBL4476309	H7Q
CHEMBL87223	NSC
CHEMBL1235557	Q86
CHEMBL3608889	8V5
CHEMBL336208	6AT
CHEMBL1761844	S05
CHEMBL4218957	POU
CHEMBL220360	7DY
CHEMBL4454026	ORM
CHEMBL1230723	A4D
CHEMBL336296	UTP
CHEMBL259100	PBS
CHEMBL2159512	C13
CHEMBL4443052	JXS
CHEMBL284391	8JZ
CHEMBL1290743	P2B
CHEMBL332397	D8B
CHEMBL571066	B57
CHEMBL3974304	F0Z
CHEMBL8165	F5U
CHEMBL2032375	0F5
CHEMBL4543226	K9A
CHEMBL1916132	548
CHEMBL495072	224
CHEMBL48046	RPR
CHEMBL1950045	975
CHEMBL56073	GG3
CHEMBL3218011	07R
CHEMBL289195	4B5
CHEMBL3937635	B9Q
CHEMBL2216859	VVX
CHEMBL568883	BAY
CHEMBL4173075	79A
CHEMBL381806	008
CHEMBL3355071	3K6
CHEMBL206031	385
CHEMBL1163073	G5A
CHEMBL500082	JCL
CHEMBL1231871	CO2
CHEMBL1945163	DFS
CHEMBL4216202	8W6
CHEMBL23	C9F
CHEMBL148333	IQS
CHEMBL115079	B3I
CHEMBL4128481	0NY
CHEMBL577123	SH8
CHEMBL1094785	WHJ
CHEMBL4227902	F5V
CHEMBL537	HQE
CHEMBL4228912	EN6
CHEMBL400177	F9E
CHEMBL407875	AI
CHEMBL67791	AZE
CHEMBL1162395	ZY5
CHEMBL1738889	RLJ
CHEMBL3326742	3D9
CHEMBL3262461	0T5
CHEMBL483158	A5B
CHEMBL3883384	EWH
CHEMBL1449933	N1P
CHEMBL4436496	YO1
CHEMBL4451239	OEP
CHEMBL464119	MKU
CHEMBL4167748	4ZS
CHEMBL270548	2RL
CHEMBL1413	B4O
CHEMBL99842	HDU
CHEMBL2413863	WDX
CHEMBL3982842	BA8
CHEMBL219445	PFJ
CHEMBL569750	T07
CHEMBL3110222	JYM
CHEMBL3601184	4L9
CHEMBL119084	STB
CHEMBL3402239	4A5
CHEMBL3099755	2KD
CHEMBL3544848	D0R
CHEMBL4514537	Q0Y
CHEMBL424414	AJ2
CHEMBL2335154	1H3
CHEMBL4117054	4O0
CHEMBL42403	BO3
CHEMBL243731	910
CHEMBL2023701	QYH
CHEMBL497939	C5E
CHEMBL4302496	RD2
CHEMBL2158842	0VU
CHEMBL4171648	0GA
CHEMBL2152770	0SD
CHEMBL458402	SQL
CHEMBL2010997	E49
CHEMBL3823478	5SW
CHEMBL58	MIX
CHEMBL294199	4DY
CHEMBL4532382	66X
CHEMBL4246000	HUG
CHEMBL325023	D42
CHEMBL4168664	9H5
CHEMBL79	LQZ
CHEMBL1818113	Q11
CHEMBL1140	NCA
CHEMBL1231634	C8F
CHEMBL465091	5B1
CHEMBL2333941	4B2
CHEMBL38353	GAM
CHEMBL150	KMP
CHEMBL1162049	7RM
CHEMBL383541	4EA
CHEMBL1233940	L75
CHEMBL586702	ZS4
CHEMBL460432	PVP
CHEMBL287038	7AD
CHEMBL292439	NLE
CHEMBL2115567	DGO
CHEMBL487581	Q0J
CHEMBL2323844	UUJ
CHEMBL2170592	0C9
CHEMBL141247	1PU
CHEMBL3668554	YOS
CHEMBL4531919	JEW
CHEMBL3559293	K36
CHEMBL4519152	VT5
CHEMBL480328	CH1
CHEMBL3909490	70O
CHEMBL3770173	5XE
CHEMBL4216801	EEV
CHEMBL4443139	6UM
CHEMBL92361	IQA
CHEMBL1614728	0NF
CHEMBL290376	DP7
CHEMBL4585668	72Q
CHEMBL4213175	3UO
CHEMBL515916	SNT
CHEMBL109652	3DM
CHEMBL95764	GPF
CHEMBL397666	BMI
CHEMBL2089064	0RS
CHEMBL14192	1BN
CHEMBL4080906	C1I
CHEMBL3651314	1G0
CHEMBL538937	ZZ2
CHEMBL3809730	IWP
CHEMBL225071	D16
CHEMBL3125026	8Y6
CHEMBL342478	OAI
CHEMBL1236925	Z22
CHEMBL1730	CE3
CHEMBL2148074	JTB
CHEMBL1615154	OOK
CHEMBL1193103	MEU
CHEMBL398110	720
CHEMBL267373	UNU
CHEMBL406270	DTT
CHEMBL3823127	6KC
CHEMBL257626	MCG
CHEMBL301265	G6L
CHEMBL3334567	V0L
CHEMBL41036	IH5
CHEMBL4161432	EP7
CHEMBL277497	1IT
CHEMBL224877	6CM
CHEMBL2219813	0LK
CHEMBL2347393	1MY
CHEMBL398435	TIQ
CHEMBL1230607	889
CHEMBL141966	612
CHEMBL2441619	KB8
CHEMBL4280438	9E9
CHEMBL228057	UGA
CHEMBL4529460	87F
CHEMBL1621959	P5W
CHEMBL3805841	QNZ
CHEMBL16236	9FL
CHEMBL3765077	5R9
CHEMBL392394	QDA
CHEMBL4104392	0VF
CHEMBL425584	FPB
CHEMBL1171	8FH
CHEMBL476351	GK6
CHEMBL4470821	NJA
CHEMBL106708	4FC
CHEMBL277148	7L4
CHEMBL94709	25R
CHEMBL1614712	66A
CHEMBL606759	PA1
CHEMBL3613780	4KC
CHEMBL123132	FWD
CHEMBL4094213	7AM
CHEMBL3309681	J42
CHEMBL2159737	03B
CHEMBL1086896	N9J
CHEMBL463588	G1L
CHEMBL403945	UF2
CHEMBL3770617	B4A
CHEMBL53738	20D
CHEMBL3800265	6RM
CHEMBL568737	IVA
CHEMBL268246	KNN
CHEMBL4449818	KUA
CHEMBL1923160	18P
CHEMBL66381	H8N
CHEMBL66693	DAL
CHEMBL3221508	1J9
CHEMBL3613789	5A0
CHEMBL4476527	LNJ
CHEMBL4074924	7E7
CHEMBL3104858	2LC
CHEMBL3416563	3W9
CHEMBL4088388	5X1
CHEMBL3608461	4VJ
CHEMBL1419545	LVV
CHEMBL1233360	HMU
CHEMBL3735782	4ZG
CHEMBL3323549	3YI
CHEMBL443	08D
CHEMBL444536	L4K
CHEMBL4537678	L8Y
CHEMBL1078785	9WS
CHEMBL3039600	03S
CHEMBL1235116	P83
CHEMBL4105584	2N7
CHEMBL4552020	JC5
CHEMBL3310364	34K
CHEMBL400689	3HK
CHEMBL4436183	EJK
CHEMBL1738710	29A
CHEMBL4461070	63K
CHEMBL4169491	AYN
CHEMBL276521	FU1
CHEMBL1230308	4MV
CHEMBL1189679	O7B
CHEMBL3809691	5QO
CHEMBL94417	DQO
CHEMBL3815166	6Q7
CHEMBL2335881	10Z
CHEMBL1900144	FWN
CHEMBL260091	C90
CHEMBL497615	SS6
CHEMBL1234878	NZU
CHEMBL4594624	LXW
CHEMBL1186230	2BF
CHEMBL4541964	KR7
CHEMBL1234916	OAS
CHEMBL1090714	JZI
CHEMBL4079743	9YS
CHEMBL81977	3AB
CHEMBL2152409	0NH
CHEMBL1232510	EM1
CHEMBL1738703	05S
CHEMBL3238303	2TG
CHEMBL4552396	HZW
CHEMBL290077	2FA
CHEMBL295316	90R
CHEMBL2315579	10N
CHEMBL506871	78P
CHEMBL96	ABU
CHEMBL1738705	06J
CHEMBL4451596	5DQ
CHEMBL1232920	G3P
CHEMBL1232387	DTI
CHEMBL3233605	S0D
CHEMBL1232653	FAD
CHEMBL2333413	L7T
CHEMBL1229846	268
CHEMBL442951	MBG
CHEMBL1169674	EW8
CHEMBL3780429	E0C
CHEMBL3397516	MSL
CHEMBL1233686	ITT
CHEMBL1650630	1CW
CHEMBL2316746	HUO
CHEMBL101996	FXT
CHEMBL376388	GVI
CHEMBL1090719	GIA
CHEMBL4075815	8U6
CHEMBL303889	09Q
CHEMBL247484	MYF
CHEMBL4238290	93C
CHEMBL1092764	AIZ
CHEMBL4574148	6TC
CHEMBL3797905	53Z
CHEMBL2148102	HUH
CHEMBL307481	P81
CHEMBL1541543	GUV
CHEMBL3247924	SW7
CHEMBL4440460	M5W
CHEMBL1613442	JJM
CHEMBL2179384	13F
CHEMBL2424928	AE8
CHEMBL3765495	72G
CHEMBL2103875	QOM
CHEMBL4539373	CUX
CHEMBL4536076	9JH
CHEMBL1229651	14C
CHEMBL4572934	AJX
CHEMBL122334	HYN
CHEMBL170365	ACE
CHEMBL1232254	DL4
CHEMBL3286507	2B2
CHEMBL1234147	M1B
CHEMBL3775272	9CJ
CHEMBL1437990	8WW
CHEMBL3780615	60L
CHEMBL4206819	9M0
CHEMBL1232053	D1V
CHEMBL1234081	LPS
CHEMBL3628383	35W
CHEMBL1201203	CXQ
CHEMBL4090686	QQM
CHEMBL3799069	4ZP
CHEMBL478524	047
CHEMBL1232501	MTY
CHEMBL132623	3H1
CHEMBL252189	411
CHEMBL4558119	YSU
CHEMBL205939	5K0
CHEMBL4453441	KZJ
CHEMBL204997	6NH
CHEMBL2031101	QG9
CHEMBL1682297	FU9
CHEMBL264702	DK2
CHEMBL33	LFX
CHEMBL78628	NEG
CHEMBL837	RS4
CHEMBL510698	EEY
CHEMBL2349347	1A3
CHEMBL29898	TXQ
CHEMBL300672	N0A
CHEMBL231779	GG2
CHEMBL570732	3EF
CHEMBL273483	02N
CHEMBL312653	DQQ
CHEMBL210884	EWU
CHEMBL125236	B68
CHEMBL14085	HE2
CHEMBL3091501	7R9
CHEMBL1612418	O8B
CHEMBL108030	11A
CHEMBL271240	REW
CHEMBL4438334	6VL
CHEMBL1939501	5MA
CHEMBL3128208	2AK
CHEMBL3597952	NRZ
CHEMBL2313832	UGJ
CHEMBL158936	2IN
CHEMBL4435239	AEO
CHEMBL1916644	E41
CHEMBL285235	SYN
CHEMBL4297477	G4J
CHEMBL555205	B98
CHEMBL1213470	GOX
CHEMBL3108881	L8B
CHEMBL214368	C4A
CHEMBL2443189	E1G
CHEMBL4476113	5UT
CHEMBL1235722	RP5
CHEMBL86954	GM1
CHEMBL3343301	2FN
CHEMBL472392	T74
CHEMBL2030868	08P
CHEMBL3604889	584
CHEMBL151382	IY5
CHEMBL3818084	DZ0
CHEMBL4557670	C83
CHEMBL125369	WM4
CHEMBL4065858	GN0
CHEMBL3736587	9M9
CHEMBL14173	BE2
CHEMBL1236962	ZIG
CHEMBL2086796	0QY
CHEMBL2385480	KLG
CHEMBL1230835	ADT
CHEMBL2332521	8L0
CHEMBL3422472	3HV
CHEMBL187105	797
CHEMBL1198147	27U
CHEMBL1230331	4SU
CHEMBL1236329	TMH
CHEMBL2010809	S25
CHEMBL1796267	FAV
CHEMBL115727	N25
CHEMBL4101534	7GX
CHEMBL4059831	87R
CHEMBL489514	AJB
CHEMBL2179387	0NS
CHEMBL178209	KBZ
CHEMBL68908	GNG
CHEMBL388590	R75
CHEMBL1235421	PQQ
CHEMBL80298	4FS
CHEMBL3629735	4LP
CHEMBL2104753	7VA
CHEMBL218291	IMH
CHEMBL3990712	W75
CHEMBL70967	ADB
CHEMBL386051	P17
CHEMBL414	4SO
CHEMBL4210146	ERZ
CHEMBL1221659	AT6
CHEMBL3237627	2L2
CHEMBL486997	BGV
CHEMBL2377823	X42
CHEMBL417852	5BX
CHEMBL3086086	2F4
CHEMBL1738877	QRW
CHEMBL3310185	20U
CHEMBL3808682	3CT
CHEMBL4247887	F4E
CHEMBL1097940	P99
CHEMBL3824314	C7Y
CHEMBL589136	24D
CHEMBL82235	AB8
CHEMBL66907	IOC
CHEMBL403772	PTB
CHEMBL3547101	OLW
CHEMBL2414046	CDJ
CHEMBL58832	ASN
CHEMBL58832	41Q
CHEMBL222863	OBN
CHEMBL4172670	CKQ
CHEMBL3797264	6H5
CHEMBL412763	JS4
CHEMBL374936	3TP
CHEMBL3986824	R6D
CHEMBL3759063	55H
CHEMBL3828771	U75
CHEMBL3613776	4KD
CHEMBL433117	T7D
CHEMBL324455	ST1
CHEMBL453514	SPR
CHEMBL3883397	5A8
CHEMBL449329	3D1
CHEMBL2333142	XHD
CHEMBL452477	83X
CHEMBL2419711	1XO
CHEMBL2346899	1FX
CHEMBL1396383	4UJ
CHEMBL3818085	0PL
CHEMBL2042857	C4T
CHEMBL520875	ICX
CHEMBL2181985	09F
CHEMBL4159633	VM7
CHEMBL177820	TBS
CHEMBL4070784	9P4
CHEMBL492320	4BB
CHEMBL496	H3P
CHEMBL2164969	2V4
CHEMBL3780926	5NR
CHEMBL1214254	G6G
CHEMBL23827	5E4
CHEMBL216647	JTP
CHEMBL4440719	Q0A
CHEMBL997	BFQ
CHEMBL2289233	9Y3
CHEMBL479579	RDF
CHEMBL148630	PSN
CHEMBL443064	5PV
CHEMBL2172322	0US
CHEMBL571159	9BD
CHEMBL1002	68H
CHEMBL3798254	5S5
CHEMBL107513	ANX
CHEMBL3589163	JJA
CHEMBL4520035	BQC
CHEMBL1198500	64U
CHEMBL4537643	JCK
CHEMBL4099785	8KK
CHEMBL572	U6Z
CHEMBL132778	U7P
CHEMBL3787534	6EB
CHEMBL4546437	AE0
CHEMBL227381	I5S
CHEMBL2152426	M31
CHEMBL3707376	JJH
CHEMBL1230498	6HN
CHEMBL3639728	622
CHEMBL1230224	445
CHEMBL4225198	DV2
CHEMBL411491	106
CHEMBL560813	H5K
CHEMBL273094	XAC
CHEMBL1234822	NRM
CHEMBL109952	VAC
